Unordered,Synthetic,Real
3.803731004,0,57.34254174
0,3.205589005,58.46176093
8.14869278,8.14869278,30.09707161
55.37506286,26.60371055,7.203094249
71.72764255,32.05593648,5.081654726
21.18892978,71.98181257,0
4.511730475,73.3353086,2.50479748
79.5539821,23.20108271,4.83376913
1.462027822,79.5539821,12.23863072
79.5539821,0,4.407175313
2.460982358,69.36435893,4.87988738
0,30.31278216,3.228277534
6.295301269,15.09299008,4.998065397
18.58141506,2.152465193,11.31050093
30.55238806,0,12.19827726
8.199424979,5.970733373,8.560700248
79.5539821,0,4.741532629
16.2491172,3.098366129,7.413508767
0,0,6.165433613
0,0,5.972313439
2.474090078,0,12.38995623
71.48626994,3.873187678,70.42237198
0,7.702285912,73.65537551
0,5.07666471,71.80241009
75.68291166,24.62229941,72.57447901
36.52826803,24.51238625,68.06700025
5.62988465,79.5539821,70.07157193
11.09243192,79.5539821,60.43292309
45.49525414,79.5539821,16.08229866
79.5539821,0.875152981,7.502862877
54.12451363,79.5539821,12.90446297
72.49823171,34.35143035,19.74437599
2.501346488,79.5539821,26.41278677
0,0,12.81366766
79.5539821,2.248872454,6.176963175
79.5539821,0,5.735957405
16.75820008,7.010598093,5.917548016
67.06684901,22.31918111,5.612014607
19.40677668,22.85146315,6.816853901
67.40962563,51.48724787,19.30048783
79.5539821,33.84086191,14.63966214
23.35372494,74.77100778,7.903515178
1.616057414,53.82588297,4.035346918
60.74357307,36.2028124,23.36609985
0,79.5539821,49.65835029
1.352733191,79.5539821,79.5539821
1.479601723,73.22342118,79.5539821
27.17638088,25.88072503,79.5539821
40.21464532,62.77851497,79.5539821
79.5539821,44.37830842,79.5539821
0,69.15046294,74.80421407
0,36.50363992,72.30271075
70.38561027,28.43734903,66.2294762
19.30884314,9.026418884,62.18692331
1.196749219,5.615010242,55.97275109
0,0,51.6963315
79.5539821,5.25656483,43.64463524
71.92977833,0,54.83682714
63.31179126,0,68.68507652
3.538355804,14.33097111,64.57570457
79.5539821,1.055636666,73.22919346
71.09713131,0,79.5539821
79.5539821,0,79.5539821
79.5539821,0,73.80978929
23.84300139,1.285424454,72.30271075
10.63915072,0,71.23416736
0,5.706430685,71.32063908
0,7.229592468,74.47685684
79.5539821,11.46642096,73.98273273
0,15.63649181,79.5539821
0,51.65899494,79.5539821
10.43797877,7.449734244,79.4290785
4.398252878,9.678453813,75.40333956
7.229592469,79.5539821,52.79884593
24.13394299,32.30598071,37.74785354
6.032344092,79.5539821,34.39019597
19.39543632,76.541085,35.2588437
79.5539821,79.5539821,28.22613804
0,40.8443259,25.85792657
45.13713757,24.61004956,27.89204276
8.101660964,2.77827745,22.31690965
79.5539821,2.734111867,33.58836729
6.143281407,0.947352454,40.35379673
9.917965131,2.224523225,46.36751178
59.32395918,7.322337791,71.98153008
79.5539821,7.853119412,79.5539821
76.30860945,29.41722629,79.5539821
60.29475041,60.09773496,74.42744443
8.76626568,79.5539821,79.5539821
0.020140789,62.02161454,79.5539821
0,4.847524487,79.5539821
6.773326043,5.986018097,79.5539821
3.609209233,79.5539821,79.5539821
2.509093653,32.31710827,79.5539821
0,13.24021061,79.5539821
1.966646456,2.73251399,79.5539821
39.54067326,76.1179158,79.5539821
2.57589079,28.37006324,64.05785688
0,17.8634956,40.65448248
0.255752058,8.564217169,30.01354779
79.5539821,4.922136655,25.90836841
33.16313719,1.155248771,26.29172637
68.05993935,6.948663014,27.65817606
34.79940477,5.336854223,25.88819167
0,4.981125428,32.15175759
0,0,55.25444624
3.704592871,0,57.42606556
2.644634021,0,63.23932344
13.95400961,0,74.47685684
12.78345949,2.079735111,79.5539821
79.5539821,0,79.5539821
79.5539821,1.965140089,79.5539821
79.5539821,7.325510962,79.5539821
79.5539821,16.6029751,79.5539821
79.5539821,5.380243139,79.5539821
40.8415015,14.99327031,79.5539821
30.20687797,35.12742285,79.5539821
14.83170201,78.09205652,79.5539821
7.590955004,5.339947567,79.5539821
0,13.86811747,79.5539821
4.491356744,79.5539821,75.74922643
6.490765585,79.5539821,36.97943439
79.5539821,23.23620192,25.63598249
23.97584672,74.98408833,21.01551027
2.713800457,79.5539821,27.20714744
41.47971039,79.5539821,31.4501575
41.20186379,73.41774747,24.51617372
0,49.75227844,17.53502355
0,15.9046223,10.42272461
0,70.32207249,24.86926658
2.280205728,50.82418164,41.97415884
75.43437349,31.04922593,50.59381707
0,9.325981157,53.11623644
0,20.95688104,72.97595485
19.38757473,0.064720814,79.5539821
45.47506308,0,79.5539821
18.96183051,12.35815409,79.5539821
53.46228853,2.958086369,79.5539821
3.944432072,0,79.5539821
21.95221504,0,72.66095073
6.747608338,0,74.48920995
6.490310725,0,79.5539821
5.421828067,2.353205579,79.5539821
2.839450162,6.333789568,75.68746092
0,7.549618704,65.8118571
1.697265642,8.487073592,44.1290734
10.36094341,24.22603991,24.20343434
20.48880376,53.46228853,15.85026622
0,51.3102522,10.98767318
28.00975877,4.207160903,11.59297522
79.5539821,79.5539821,10.29157584
71.39042657,79.5539821,7.292448359
79.5539821,64.82102685,6.496908538
8.586768387,79.5539821,5.906018454
79.5539821,79.5539821,4.450411173
67.85812978,75.05752162,2.545150949
0,35.52323045,3.026510189
71.18431742,11.47354998,18.56403702
10.86493001,3.283339708,21.41904496
19.88844322,0,21.12648231
6.997621654,0,18.30173947
0,0,31.81766231
0,3.927156183,36.9293201
0.285337248,0,44.93090207
7.746410909,4.398537149,65.19378083
0,6.680443593,78.71808881
61.28894596,8.197714966,73.93949687
0.810696029,26.68689117,68.26745742
30.07863392,23.06778889,32.87006244
27.26721963,79.5539821,6.044373205
79.5539821,32.93143537,6.690028712
61.52819074,40.00184523,7.223270983
48.38219796,60.78517799,5.306481197
15.09544018,7.214037179,3.715401555
55.57040623,18.44482431,1.057837371
6.175280969,10.91510696,0.348769269
5.272235054,6.116176883,32.50255763
71.59873918,0.021378135,22.26646782
1.922623818,0,4.08722995
79.5539821,0,0.363181223
0,0,2.179087336
79.5539821,1.3222303,17.05078192
6.052966382,4.295786249,25.22235943
4.408969332,0,27.19044267
79.5539821,5.676796729,12.14783542
79.5539821,3.786225892,12.22854236
5.134391118,6.325885168,20.34967803
0,12.16464328,19.66366905
0,18.81576352,12.61190031
27.11320407,40.58091062,13.00534664
0,17.49614661,8.341638558
0,43.5211315,6.165433613
3.451455207,65.20714131,21.24754272
5.55717422,79.5539821,43.36065425
15.54658843,2.674401065,35.40918657
4.845811436,61.52819073,29.362062
79.5539821,11.75505318,20.82383129
63.38306463,6.998214763,9.232297271
79.5539821,7.344884539,10.56396175
7.193521636,4.212110639,9.323092576
67.4427883,1.266345826,6.906208011
79.5539821,3.237557116,39.0174156
2.247236982,0,66.83084771
0,2.175545809,5.473659855
24.74178358,2.893195128,4.424469657
8.246945527,7.193521635,6.257670114
2.174320569,0,9.696362166
79.5539821,6.784083478,22.98274189
5.733839912,6.372934655,9.504683187
7.681698643,7.681698643,11.01793828
7.999505385,17.75293908,11.49209154
4.004191848,6.910694961,9.948571348
0,51.86910387,5.496718981
2.951731536,6.907803078,6.202904691
5.552789149,16.58362336,2.85644914
0,79.5539821,0
7.335836804,72.40291873,0
0,7.153768195,0
21.14222388,37.8578094,0
21.80954867,60.84359574,0
2.404578186,31.97655001,0
79.5539821,0,3.542458116
0,5.84333293,55.17092242
7.55043017,0,71.04887081
7.21410229,1.391222567,24.65741086
60.62974026,5.602657639,12.9246397
16.14474788,4.98672356,3.654871352
7.217385406,11.69304531,2.597033981
79.5539821,14.49059033,3.026510189
2.663661506,48.28469549,3.257101441
0,79.5539821,1.593962033
2.888665242,6.142278732,3.917168901
45.04578109,5.209457982,14.82125275
79.5539821,36.83813401,16.1024754
4.290738716,79.5539821,5.900253672
5.716917948,0,6.02131408
38.75305264,66.61756738,7.523039612
11.13289868,69.89193512,7.205976639
0,33.81836145,14.0646252
0.428344637,13.17775032,7.194447077
2.509872448,5.12115174,4.6579433
65.83805118,3.615692799,4.675237644
4.629132557,0.974558548,3.839344354
1.763448177,3.840981717,8.601053717
0,0,17.75696764
10.97331343,16.46396418,27.94215705
21.13553614,29.77964265,24.38502495
77.92059099,16.84748845,29.71286204
4.259109233,11.32655803,14.10497867
22.69049163,4.257855928,4.52823572
46.22405687,6.854061157,3.744225462
6.756207696,0.510667598,1.164485825
7.913437276,0,0
35.1754682,3.742768874,0
53.17678703,10.18252644,0.354534051
0,2.744131208,1.988849552
6.491132732,0,0
79.5539821,5.07255977,0
4.286670205,3.654222132,0
0.24400624,6.199488965,0
16.13400686,8.613913827,0
3.898479289,7.045278291,0
0,6.042804437,5.061477992
20.01231433,22.78112303,66.89766677
24.78001536,39.14892744,28.77739525
45.01760113,25.0133433,23.78981128
0,79.5539821,79.5539821
13.72873744,27.14953996,36.47829147
12.80227873,38.02309868,19.10880885
2.523317513,71.41272926,18.91712987
21.08236228,21.13553614,16.64724723
79.5539821,1.831951598,7.352978563
79.5539821,0,6.318200317
79.5539821,19.81263778,1.628550721
2.205451271,2.771479218,0
8.617066873,10.90823662,0
79.5539821,52.15894446,4.681002425
79.5539821,70.74780572,7.704630223
1.382088397,76.6160685,4.591648315
0,79.5539821,2.331854041
34.572732,73.61045244,0.962718479
79.5539821,67.80004809,5.612014607
0,79.5539821,8.35316812
59.4809362,79.45217714,13.13649541
14.85495111,64.92147243,7.756513255
36.86402684,43.08299379,18.54386028
0,32.7003653,43.29383519
0,36.86402684,25.67633596
37.59761073,14.8549511,55.72217963
15.28529475,3.290645531,74.15567617
31.77474565,22.55332515,64.60911409
7.277011337,0,32.00141471
67.72107733,0.108441666,38.06524405
6.961842864,0.866456899,34.74099601
3.159860116,5.515412194,39.93617762
79.5539821,2.113868787,16.5968054
3.415955501,4.060712952,6.713087837
2.340289214,3.650847554,5.66966242
18.54859075,39.5815046,21.38877986
79.5539821,2.340289215,42.62564463
36.16302467,45.75750482,53.56726507
2.113868788,72.91679495,34.92474842
45.25382823,52.35945458,35.77669138
64.75734853,67.63900115,25.02059209
76.04273605,72.35340008,42.89292086
49.80770076,69.050727,48.25515011
55.98588208,79.5539821,57.71004655
6.780577551,79.5539821,72.20388593
79.5539821,2.158235484,71.71593837
15.53868752,66.73911308,75.93452298
8.363240792,45.13496724,74.37803202
1.279681208,24.65199892,79.275351
25.11750748,14.13279411,51.67962674
2.640101,6.780577551,5.534190059
79.5539821,6.012959983,4.386998578
0,0,5.165244055
22.70446736,0,3.464633568
1.032579187,1.032579188,5.502483762
4.31368826,1.618402709,6.185610347
6.820026792,0.553468065,6.303788364
79.22240086,5.291328445,1.71214005
0,7.05089508,2.156028211
20.42198533,21.22413904,0
66.54266466,19.97698777,0
25.24341958,78.8274885,5.499601371
46.21115033,46.21115032,5.467895074
79.5539821,79.5539821,15.74938254
3.416998921,69.27090426,22.79106292
0,37.39024478,23.39636495
0,18.53020691,24.97015025
42.36934785,7.854653779,31.73413849
2.163677401,2.558723691,24.47582025
5.206546951,0.466591197,29.69615728
0,0,32.4691481
0,0,40.3203872
79.5539821,0,38.23229169
24.26345623,0,78.23769037
10.87979087,2.379081624,79.5539821
17.5151666,18.65890308,79.5539821
7.535111713,19.65955461,78.18004255
24.13493149,8.516009809,69.78759094
79.5539821,15.59151676,52.21417919
14.80052008,57.74336533,22.72044434
21.85937027,77.24890289,11.67368216
0,79.5539821,5.678309592
79.5539821,75.34574217,4.995183006
72.94348849,79.5539821,4.926005631
79.5539821,79.5539821,6.85720737
79.5539821,79.5539821,6.006902127
79.5539821,79.5539821,32.43573858
79.5539821,79.5539821,17.08104703
29.00046443,79.5539821,35.47600563
27.40766975,75.34755566,51.09496
34.11551314,61.96013308,38.80025367
63.27392897,28.9328783,22.22611435
2.379081625,14.04262014,5.903136063
0,5.241145459,4.753062191
41.08825843,8.542275677,14.80107602
26.98375621,0,25.84783821
0,8.099658683,41.32267304
14.47967476,13.1898606,71.74682112
70.65184507,4.629582842,76.99826239
0,2.484770559,68.25075265
2.379085317,0,57.07526552
70.90829106,0,65.12696178
43.22684118,0,60.44962785
79.5539821,1.735256359,54.93705572
55.25561286,0,8.445404621
0,6.994792187,0
19.39429544,0,0
0,0,0
72.92119592,5.674143683,3.133158643
2.541301714,18.09938588,0.106648454
5.934782847,24.8829955,1.190427341
58.5951361,49.13109338,6.456555069
65.07437294,51.04797359,6.502673319
4.430181328,45.61373238,1.885083489
23.63697523,55.70588898,2.827625233
0,39.3050711,2.859331531
7.422421202,75.05921461,4.810710005
4.074068693,63.8342172,3.77881415
30.46821509,35.28271852,4.110289075
68.78840784,35.46117334,7.419273548
0,12.72969746,8.485758091
0,16.47572784,48.27185487
56.23822824,7.909636005,76.76767113
0.042143472,0,57.60981797
79.5539821,7.587368704,58.69562763
69.07351241,0,73.20448726
65.90014616,3.238673887,71.55534803
79.5539821,2.357421214,61.01758983
79.5539821,10.65428605,36.07737713
31.2986412,19.0146422,43.57781618
49.17220377,49.17220378,53.24987456
0.80899099,73.86809364,38.19888217
79.5539821,79.5539821,22.83141638
79.5539821,79.5539821,7.064739497
72.1879518,76.82708312,7.335684219
62.8799426,67.55348696,8.35028573
3.238673887,79.5539821,16.28406601
14.27793851,71.84425477,23.71919271
7.393379841,59.62209842,18.80615783
0,74.46447135,6.41908399
4.364462935,56.23822823,6.499790929
5.286709862,27.52408444,6.920619965
27.6621923,6.270056201,6.661204806
8.527598534,74.60202325,5.761898921
18.9646621,1.935579914,8.35028573
0,22.80456627,27.94215705
11.6371933,11.6371933,56.35696066
7.075183183,19.21222672,69.2029242
79.5539821,9.858435037,72.14212041
6.280388885,4.151915138,73.42684311
79.5539821,7.11283427,73.6059631
7.914938307,7.378774742,74.93392165
70.96183456,0,79.03515178
17.4913265,3.925024797,64.39195216
9.472221161,0.504393009,37.89819641
30.19367278,23.50563235,12.04695175
27.74164741,18.77588061,43.62793047
3.925024795,10.4611979,7.148328826
6.206558352,24.61537659,7.286683578
42.61963686,37.12909801,6.984032559
0,52.48089975,6.012666908
79.5539821,75.70605974,6.24325816
4.093703447,79.5539821,5.09894907
3.053119647,6.645867644,1.761140691
8.60174377,0,1.069366933
13.01124062,5.408708464,0.432358598
64.49355335,73.82563486,4.787650879
4.345599597,7.031550342,13.57029521
79.4610529,4.471011348,7.82569063
23.69367866,0,7.148328826
79.5539821,0.433989229,9.736715635
78.41612677,6.050303713,7.626805675
14.28226622,41.50579379,8.402168762
0,79.5539821,6.707323056
79.5539821,79.5539821,5.851253031
15.56882873,79.5539821,3.205218409
14.98071549,79.5539821,8.838850946
79.5539821,79.5539821,71.73446802
21.05102794,79.5539821,65.09355225
79.5539821,79.5539821,71.27122667
79.5539821,79.5539821,42.174616
79.5539821,79.5539821,15.65858724
79.5539821,79.5539821,6.888913667
3.473790731,79.5539821,3.744225462
79.5539821,35.92926147,4.381233797
0,19.42928405,8.240754885
79.5539821,3.772896124,8.347403339
79.5539821,3.024925894,8.050517102
0,0,7.644100019
3.402243814,1.268088562,10.23104563
23.98430526,0.213599881,7.638335238
20.01723571,0,6.009784517
0.213599882,0,1.565138126
3.038789796,2.627434024,3.303219692
20.65968815,3.931931611,25.35350821
0,1.072614275,33.33779583
5.105604668,5.105604668,43.81168288
7.35641983,7.524472521,49.1906169
79.5539821,56.15324932,47.72059766
6.003044172,19.45449653,40.0865205
4.143821355,73.42602581,42.92633039
8.075860986,42.72311267,39.71901569
8.263543497,79.5539821,25.71668943
6.524360955,79.5539821,26.2513729
45.38388057,79.5539821,21.76204945
28.4240261,7.951411081,12.97508154
0.507383604,79.5539821,6.860089761
79.5539821,53.22286551,8.17734229
62.69890275,63.31609275,8.410815934
76.43658033,7.356419832,7.015738856
39.45251884,39.48234223,7.355860954
5.734364633,8.411334005,7.713277395
6.882061785,3.55450566,4.770356535
0,22.9738524,5.528425278
0.555769861,24.80944771,5.332422713
38.42064439,15.55717018,3.536693335
15.17037457,11.52448248,2.968862375
18.01872638,5.144478505,0
17.48764866,5.207641871,0
3.711450186,0,0
64.3967081,4.466510392,0
62.14096216,0,0
0,3.874839154,0
4.078649127,0,0
23.29085006,4.622973026,1.867789145
49.0251187,25.55267342,39.33480612
30.90433549,51.79321192,14.24621582
57.55270848,31.72917447,38.48286315
78.49621134,60.04838129,27.67488083
73.00921313,62.51150873,14.40762969
0.622368145,77.27044982,9.413887882
79.5539821,79.5539821,7.266506843
8.881727886,79.5539821,7.840102584
8.395987065,79.5539821,8.621230451
74.89690708,66.57337071,6.142374487
0,36.6333667,6.897560839
7.954644204,11.67865863,5.306481197
0.504325802,6.434996672,5.312245979
0,1.525596965,12.12765868
25.04077403,0.148520049,3.136041034
8.811024809,0.587600014,3.147570596
26.93264368,4.704626617,1.239427982
8.490881203,0,0
31.28871502,1.467732203,0
0,12.92320303,0.040353469
79.5539821,6.915356641,0
72.14207008,0,2.288618181
35.45327497,0.5342724,10.00910155
11.14490334,31.85377121,21.70151925
36.0927723,21.1594997,37.94831071
5.838177791,49.93650004,59.86496111
7.325899066,45.51242438,56.89151311
5.321424507,38.64062322,7.99863407
41.96151235,74.14648707,0
79.5539821,79.15183412,0
67.61455909,79.5539821,2.916979344
61.9521485,79.5539821,3.409868146
9.482298771,47.37788165,0
18.94821311,47.56169264,0
7.923509396,41.05749461,0
5.28438073,12.28352057,0
0.741548488,0,0
2.262059342,0,0
0,4.172474924,0.760951133
0,0,5.470777465
0,0.741548488,1.89084827
57.29356549,0,0
70.43320221,3.721794712,1.057837371
79.5539821,0,1.804376551
0,6.856517457,8.17734229
25.9764699,12.19233155,52.44804588
79.5539821,31.80464505,4.286114905
79.5539821,58.81899187,12.87419786
79.5539821,79.5539821,1.510372704
62.79337096,79.5539821,6.136609706
0,55.18247017,10.7657291
54.22443925,79.5539821,5.744604577
33.99799927,79.5539821,0
14.71796322,79.5539821,0
79.5539821,79.5539821,0
12.19233155,79.5539821,0
3.593868213,34.2479884,0.593772475
5.964465328,14.06682445,0
24.12648518,2.196820757,0
0.373456638,47.22173215,0
1.961261527,26.50539569,0
39.93546901,4.860731487,0
5.912428837,5.914257806,0
6.05303224,4.156622721,2.386619463
5.073712027,4.284556175,0.368946004
47.22173216,0,0
0,5.419745469,0
3.47726044,3.19458174,0
66.43281057,0,5.133537758
0,2.792283047,3.966169542
59.64905572,0,2.02343824
74.08987556,6.656282413,7.854514537
79.5539821,0,3.058216486
20.9338154,7.056000098,0
2.227874897,19.1041831,0
6.700299657,27.28558925,0
14.87756207,18.79684812,0
0,79.5539821,0.74653918
12.68416349,79.5539821,1.017483901
8.083428272,0.670841321,0.737892008
1.31641295,79.5539821,0
6.704058488,35.75828096,0
5.550543356,51.99951833,0
2.260230535,7.644615674,0
33.84391405,4.255045266,0.21906169
3.10545367,0.356083163,0
67.17605376,1.797102573,0
18.79196872,0.182474873,0.769598305
2.254605321,0,0
55.13999725,0,0
7.471947467,2.869883391,0
18.19627081,5.468636809,0
0,4.900715002,0
27.1454341,5.022572959,0
78.30456924,11.95852785,0.343004488
14.59046267,21.29119427,4.905828896
24.80135363,43.38656569,0
7.780254773,79.5539821,2.677740919
7.192942072,20.14135872,0
19.69795484,35.35162935,0
4.977558212,79.5539821,0.04323586
4.807201007,0,6.055902768
0,79.5539821,6.306670755
79.5539821,79.5539821,5.441953558
17.41104146,64.71384506,9.302915842
79.5539821,8.935975423,29.29524294
8.514033362,14.32346643,18.06970702
0,23.71470248,24.56661556
3.766086126,79.5539821,5.2747749
5.143667541,51.01379814,5.557249184
77.61549625,45.56448861,5.793605218
0,6.137380276,6.24325816
0.538843695,9.579483476,6.188492738
42.11560052,6.023354665,2.41544337
0,2.317805183,4.061288434
19.76567117,1.043956506,1.190427341
79.5539821,0,1.735199175
4.546598401,17.20546259,4.793415661
15.60392043,0,5.384305745
4.476387045,4.476387046,6.488261366
79.5539821,0,20.74312435
79.5539821,13.4988063,35.19202464
0,6.795061686,33.58836729
79.5539821,6.55318946,45.9833022
79.5539821,21.05310611,27.02339503
79.5539821,39.7140252,8.168695119
2.87180081,35.74031492,3.651988961
17.20546259,73.2089726,1.663139408
23.13618186,79.5539821,1.93408413
9.994105879,79.5539821,2.934273688
15.55736278,1.50530634,4.283232515
1.733561024,79.5539821,0
1.454600219,79.5539821,0
3.618358613,0,0
0.010496687,3.50014887,0
13.39231428,0,0
40.61993107,21.24309683,0
63.53342898,0.771074699,0
0.967547766,4.463977619,0
1.562464434,2.018038127,0
21.65483086,12.5418939,0.608184428
79.5539821,36.92200198,0
72.96190982,71.44929092,5.649485685
67.4861775,79.5539821,8.500170044
0,79.5539821,0
77.92552373,79.5539821,0
10.05533904,79.5539821,0
57.14976872,79.5539821,34.94145318
4.958665618,50.77447432,26.60446575
46.32368149,79.5539821,6.254787723
79.5539821,79.5539821,5.283422072
79.5539821,75.21530889,7.056092325
6.112931396,59.19412926,5.718663061
79.5539821,25.8950025,3.801873275
79.5539821,13.69574255,3.378161849
6.912210601,0.433602433,5.433306386
79.5539821,3.007902406,22.78097455
33.97233776,7.06237656,17.60564213
62.88908349,37.19747526,7.465391799
15.14378018,58.50555118,6.168316003
9.516567005,16.9535402,6.349906615
8.181230778,10.95488758,7.064739497
79.5539821,4.878743216,4.101641903
79.5539821,2.155204647,5.456365511
61.02131524,5.935994619,3.11874669
0,0,0
32.63465129,0,0
0,6.445241965,0
1.027208351,1.027208351,0
79.5539821,0.07334469,0
7.308552483,8.495841452,2.911214562
38.57733811,38.57733811,4.237114264
9.04704005,44.97349582,9.504683187
0,76.53539738,37.38034873
8.2688209,77.60659024,18.35218131
79.5539821,79.5539821,26.38252167
5.350433483,79.5539821,33.9558721
2.155204647,79.5539821,49.29084548
15.70796181,79.5539821,45.13135924
11.7778503,62.16978539,38.8336632
26.63748057,26.46382899,53.40021743
0.334493453,21.11332277,56.77457976
0,18.1646016,41.60665403
57.830149,3.651822584,39.36821565
15.55651701,0.599744747,29.87990968
0,12.31858966,11.13899869
28.24839093,22.06360763,9.070883394
79.5539821,0,14.91204806
73.49090537,0,6.834148245
78.44637071,0,74.56950512
69.11213714,0,15.49717336
40.65204283,5.280489146,0
79.5539821,44.94490467,0
79.5539821,46.90920939,0
6.08402363,76.54125707,0
14.67639129,79.5539821,0
0,76.24588456,1.764023081
79.5539821,79.5539821,3.467515959
64.94449826,79.5539821,2.602798762
0,79.5539821,2.421208151
55.51610012,73.92088686,2.15314582
0,5.069494613,8.269578791
79.5539821,1.907905127,20.10755721
0,0.710409971,14.35718786
7.424594615,0,21.95372843
3.928826287,0,24.30431801
0,0,24.58679229
3.084789398,0,7.762278036
25.92922597,1.375874768,34.65747219
22.53660433,4.846637477,12.06712848
2.41644881,6.168661632,12.67243052
79.5539821,18.77814236,4.04399409
3.272850847,54.44543643,25.98907535
3.117458034,79.5539821,8.523229169
3.827937455,79.5539821,24.84908984
42.26359072,8.71856768,31.60050037
8.95134897,79.5539821,12.58163521
18.83671353,79.5539821,6.753441307
79.5539821,71.578897,8.758144008
79.5539821,79.5539821,7.793984333
43.65004295,79.5539821,6.436378334
79.5539821,42.26359072,7.56051069
79.5539821,24.95587441,7.191564686
7.018760249,74.8184745,6.646792852
74.70204605,59.21418177,6.675616759
12.94260024,9.768902564,11.2903242
3.246304761,7.522951941,13.14658378
22.50524028,4.669398284,34.62406266
3.677914992,3.064417225,30.24741449
79.5539821,5.387452068,28.81080478
7.081631789,3.353040084,21.83266802
0,0,27.89204276
39.55149855,0,9.928394614
72.01802657,4.218200163,3.744225462
0,4.508703262,4.643531346
6.240585597,3.976435142,10.01918992
59.79123189,7.970455693,5.833958687
6.082967024,22.39744868,3.023627798
79.5539821,64.63457144,5.292069244
23.56250483,79.5539821,0
72.97131508,79.5539821,0
79.5539821,79.5539821,0
14.14459165,79.5539821,0
25.12084338,8.296139955,25.18200596
79.5539821,79.5539821,6.914855183
15.3599974,75.85901096,5.352599448
17.28768236,79.08100951,6.318200317
68.15523924,49.65483529,8.082223399
5.880174218,16.81183563,8.505934825
16.27610401,3.085432839,26.72552616
0,5.18240417,15.84017785
79.5539821,1.651762111,19.91587824
0,0,17.83767457
2.604135063,0,7.551863518
0,0,23.88060658
33.28274062,0,29.07808101
36.79586439,0,40.38720625
77.26363974,0,11.97633317
0,0,4.732885457
62.04955206,0,4.842416302
0,0.213881735,1.487313578
79.5539821,7.271846404,0
5.240012431,29.03734641,0
38.3913324,16.76102707,12.77331419
79.5539821,6.677609888,14.17559725
12.139141,73.01758086,5.49383659
0,79.5539821,5.31801076
6.968049032,79.5539821,4.271702952
6.059561841,42.6212431,4.87988738
11.12823022,79.5539821,10.31175257
14.05032404,79.5539821,20.93480333
54.08055963,73.47410063,13.80232766
0,68.28419881,6.600674602
0.444327187,79.5539821,11.66359379
0,4.103379352,5.998254955
9.757076533,0,3.412750536
79.5539821,0,2.971744766
0.408218711,0,1.911025005
43.99836016,0,3.706754383
18.58362103,7.825911849,3.049569314
0,7.603734335,30.21400496
15.0456285,9.75707653,79.20809522
0,16.06675832,79.5539821
16.93986763,32.15121593,79.5539821
0,72.74892716,79.5539821
79.5539821,79.5539821,79.5539821
37.26131334,79.5539821,79.5539821
16.48809451,79.5539821,76.16236909
74.00291912,79.5539821,68.66837175
79.5539821,19.86325241,48.42219775
1.44253551,72.39728319,34.57394837
79.5539821,54.4288969,32.06823377
46.22085225,79.5539821,36.22772001
0.382904563,72.07170492,27.20714744
20.01068682,37.26131335,16.95998662
22.97246567,16.59263792,10.43281298
72.74892716,18.99045656,8.08798818
0,0,8.214813369
10.56711816,0,24.45564352
21.71642931,1.100153961,18.09997212
63.8698644,1.553634364,7.894868006
3.457566272,5.120396999,8.160047947
17.32347684,0,13.77206255
35.6234393,3.457566271,10.98767318
0,6.505574802,46.56796894
0,15.48513166,69.45349566
0,13.53356193,72.68565694
5.808962857,51.33179059,73.81596584
9.290663815,79.5539821,79.33299882
16.20547757,79.5539821,68.7853051
3.483379443,79.5539821,9.333180943
52.52359869,79.5539821,3.006333454
4.750364779,4.75036478,26.06978229
79.5539821,79.5539821,32.75312909
31.60353944,79.5539821,25.25262454
27.68342234,79.5539821,19.02810191
40.75296254,69.23937895,20.58171048
3.283621859,52.5235987,20.28914783
5.495848215,19.60577045,24.7078527
79.5539821,7.576089492,26.11013576
79.5539821,15.09684953,29.47899534
79.5539821,0,38.5997965
42.9461977,0.963382025,41.42290162
78.57901437,0,44.36294009
12.76715271,0,62.35397095
79.5539821,17.40813715,61.5855518
30.53777691,4.959134753,63.5400092
14.19664531,7.675124238,62.35397095
63.04117322,0,35.14191035
0.393859334,5.333554651,22.5489421
0,4.22397483,28.96114766
2.201793903,5.171248812,45.94989267
67.78504888,1.06150808,51.06155047
71.05641873,2.817276466,74.99568716
79.5539821,4.214948382,76.97904645
79.5539821,17.63617381,56.29014161
20.77881391,60.16696823,17.66617233
7.832332317,79.5539821,20.34967803
79.5539821,79.5539821,12.54128174
79.5539821,79.5539821,12.94481644
38.61325268,79.5539821,11.54253338
62.98484709,79.5539821,14.14533214
7.659660184,6.410253824,6.583380258
11.70004831,79.5539821,3.052451704
79.5539821,79.5539821,0.544771834
5.006504189,79.5539821,0
6.091477271,64.36708922,0
46.5567187,69.82831481,11.62324032
0,59.25334402,6.854324979
48.26952663,31.7648864,6.047255596
0,77.32303387,5.58030831
0.199131615,21.88139276,2.262676665
7.645180618,8.755759678,7.105092967
78.96053308,26.11999471,29.34535723
0.207192681,11.57256,28.02568087
8.314986854,9.901135414,43.81168288
79.5539821,7.39334731,21.19710088
10.99156217,11.38839146,19.94614334
33.40822551,0.220771532,16.72795417
54.10364851,3.046253925,26.71543779
79.5539821,5.001779101,22.82132802
1.118515542,24.38400883,23.55777883
54.47524061,16.38386913,21.61072394
74.9875015,20.25964747,12.56145848
19.39289639,14.81287514,11.12891032
32.45552743,30.67568701,20.34967803
