MW,Synthetic
77.52670067,6.33266047
71.02416461,6.396559206
71.08593012,4.579246415
73.44537276,2.203544218
79.5539821,7.490699766
79.5539821,3.445178305
79.5539821,15.73262465
79.5539821,13.2614949
79.5539821,2.694839027
74.68685959,14.32563287
63.65694254,11.51554855
63.0722758,15.21695002
57.57640844,5.934002433
52.31440777,8.863934012
63.52330443,2.939279167
64.67593315,5.491923778
60.54985644,2.10595726
71.14151909,6.126221163
70.58941962,3.656000929
76.191193,1.290242224
71.74064457,6.89650923
70.32214339,5.088027949
73.21684036,6.039972529
75.29216163,18.36482364
63.00545675,15.76558312
69.6205433,9.450734413
79.5539821,5.587797658
79.5539821,2.958868469
79.5539821,3.750020662
79.5539821,4.11525508
79.5539821,9.722854188
79.5539821,5.351176904
77.56513255,6.352108574
43.82838764,5.335357636
16.23362417,1.865437983
17.07095866,2.730392616
31.56709085,5.540778283
46.8185404,5.919905877
51.91349343,9.95284392
53.85124606,2.253269595
40.87164441,6.214795608
41.23914922,11.54881349
56.18991302,6.195133399
75.10068854,2.623625303
74.86597958,10.03793284
79.5539821,5.597169643
79.5539821,8.118343237
72.9697783,3.315612295
73.33419483,7.220224258
77.50748473,9.424932271
79.5539821,5.609722074
79.5539821,7.740222392
79.5539821,4.145602693
79.5539821,7.995284139
79.5539821,3.813273665
79.5539821,3.211987291
73.50096172,9.139189493
66.94778106,8.053232744
55.62195105,3.599780467
51.16177905,3.581810938
43.19360661,2.739252997
38.64991079,7.850661707
30.94901458,6.292661401
29.61263346,3.726479383
39.33480612,6.591365232
61.83612327,6.885302058
74.53244581,10.06829916
75.61951885,4.787324377
76.9310066,5.230731927
79.5539821,11.4357997
79.5539821,11.1722205
79.21770319,5.554272066
79.5539821,5.614696285
79.5539821,2.283295773
78.62200912,11.24922372
79.25613507,14.31144297
79.5539821,4.514822345
79.5539821,7.014109524
79.5539821,3.728433007
79.5539821,3.041062522
33.55495777,6.266287279
5.341069885,4.117892774
7.001326903,1.195344153
12.8641095,8.933958572
32.30210046,6.177765034
54.90364619,2.238986848
63.7237616,4.516608935
71.61093699,7.073663938
57.60981797,4.645160348
45.148064,2.126072099
71.68505561,1.645836063
67.28187634,8.197378386
55.6887701,6.143717501
76.56590379,3.3356586
65.2104856,3.289954515
71.06122392,0.49047771
59.78143729,6.138715575
58.0608466,10.14845719
74.67450649,5.473362027
79.5539821,7.656277848
79.5539821,3.299743687
79.5539821,9.33836614
79.5539821,5.483814705
79.5539821,4.95422215
53.31669361,7.952133623
34.72429125,11.22925137
40.77141583,11.26834078
42.30825412,6.165481755
54.8535319,6.510024406
61.70248515,7.371341157
71.29593287,4.440208892
79.5539821,8.069320894
79.5539821,10.41299525
75.87275746,3.875411052
54.13522705,11.4348917
34.64076743,7.117100957
20.15799905,8.088882658
26.71543779,7.598869013
71.34534528,8.446220541
51.34553146,7.90930455
43.72815906,5.792865959
69.88781953,13.71083108
79.5539821,7.171893253
79.5539821,2.301182459
79.5539821,8.608992574
79.5539821,2.329541507
79.5539821,3.956323114
79.5539821,3.869983939
79.06397569,9.079885421
57.47617985,3.077015719
58.62880857,1.954426996
60.06541828,4.972034509
61.18463747,6.395013105
60.08212304,5.495662993
64.22490452,2.605469976
61.45191369,7.786478889
42.72587322,6.315303898
72.49418384,7.038740618
45.23158782,4.817675637
26.71543779,9.654250613
34.64076743,13.3475719
43.46088283,4.323920896
21.14665905,3.893685502
11.76447746,9.288919553
45.29840688,3.799131523
73.87155481,2.227740896
74.41509133,2.767190229
63.52330443,3.993509336
20.57162211,2.857211501
73.24772312,7.777268765
78.64122506,7.959633445
76.79649504,3.049818485
58.4784657,11.24941949
37.1130725,3.635117543
45.34852117,6.121111157
50.35995038,2.510826453
50.64393137,7.072502537
41.3393778,6.276399468
29.362062,6.935401373
21.18701252,4.279094917
12.12765868,8.758022847
13.04570011,5.883528902
25.97898698,7.57315955
9.333180943,2.065919127
5.456365511,7.364484732
3.522281381,3.472844649
6.306670755,5.871803889
4.813592395,4.069250622
1.769787863,7.943738589
1.645845064,11.64916978
6.519967663,8.661500244
19.16933906,2.116571001
13.51985337,2.466514264
23.90078332,4.573574988
63.62353302,0.812093632
68.48461935,7.261886538
57.34254174,4.958549772
58.46176093,2.604704579
30.09707161,5.950981948
7.203094249,8.885110929
5.081654726,9.310745782
0,6.214315087
2.50479748,3.913086186
4.83376913,11.97794785
12.23863072,2.917383878
4.407175313,14.94705674
4.87988738,3.092915996
3.228277534,2.17977699
4.998065397,4.108443067
11.31050093,5.537483697
12.19827726,6.53352779
8.560700248,5.106232966
4.741532629,14.85692819
7.413508767,6.462468424
6.165433613,2.291539167
5.972313439,1.074150043
12.38995623,4.493603802
70.42237198,11.49976384
73.65537551,3.376579199
71.80241009,2.209328338
72.57447901,11.90668446
68.06700025,8.717888784
70.07157193,5.141851602
60.43292309,6.013255784
16.08229866,7.932319916
7.502862877,11.5020239
12.90446297,7.60254444
19.74437599,8.248236069
26.41278677,3.173502233
12.81366766,2.461871773
6.176963175,11.89069318
5.735957405,10.63687248
5.917548016,5.259096228
5.612014607,7.892300044
6.816853901,5.807981654
19.30048783,8.58133688
14.63966214,14.98254466
7.903515178,7.081369798
4.035346918,3.852468189
23.36609985,10.12486991
49.65835029,2.186932515
79.5539821,4.203060067
79.5539821,4.284713014
79.5539821,8.698978846
79.5539821,9.275446005
79.5539821,14.56959088
74.80421407,0.472850239
72.30271075,2.471456357
66.2294762,9.17399944
62.18692331,6.066656907
55.97275109,3.041813088
51.6963315,2.375688675
43.64463524,10.2520377
54.83682714,7.826126224
68.68507652,7.350929272
64.57570457,3.371631459
73.22919346,9.938680712
79.5539821,8.082622485
79.5539821,12.42052624
73.80978929,10.88764893
72.30271075,6.755227017
71.23416736,5.973769247
71.32063908,2.070468901
74.47685684,2.370605287
73.98273273,15.97008821
79.5539821,2.052518889
79.5539821,2.817237274
79.4290785,7.000276233
75.40333956,5.166440898
52.79884593,5.928590219
37.74785354,7.532510866
34.39019597,5.00299639
35.2588437,6.387843067
28.22613804,10.29975512
25.85792657,1.677268595
27.89204276,6.933859158
22.31690965,4.553582647
33.58836729,11.97634082
40.35379673,3.980079612
46.36751178,4.697487017
71.98153008,7.3492507
79.5539821,16.1945769
79.5539821,9.016833891
74.42744443,8.243872862
79.5539821,5.509837544
79.5539821,3.169909533
79.5539821,3.053286414
79.5539821,5.774950203
79.5539821,4.890529819
79.5539821,4.617427173
79.5539821,2.728242361
79.5539821,4.4230481
79.5539821,9.234780844
64.05785688,4.361534745
40.65448248,3.176761065
30.01354779,3.241746079
25.90836841,11.27897391
26.29172637,6.956999523
27.65817606,8.234528267
25.88819167,6.482047204
32.15175759,1.214253098
55.25444624,1.924713523
57.42606556,3.39253479
63.23932344,3.155080351
74.47685684,5.06165791
79.5539821,5.117892124
79.5539821,10.28235566
79.5539821,11.95608349
79.5539821,11.62711739
79.5539821,19.28652752
79.5539821,12.48514722
79.5539821,8.968500456
79.5539821,8.671611661
79.5539821,7.450114804
79.5539821,6.493293932
79.5539821,0.407623971
75.74922643,5.198997257
36.97943439,5.679802739
25.63598249,13.18547855
21.01551027,7.135564489
27.20714744,3.784591907
31.4501575,7.351461004
24.51617372,7.016490891
17.53502355,2.186279005
10.42272461,2.450813245
24.86926658,2.382812402
41.97415884,3.049362106
50.59381707,8.222406727
53.11623644,2.292680526
72.97595485,1.856591496
79.5539821,5.806539702
79.5539821,7.540963663
79.5539821,6.352025758
79.5539821,8.784481359
79.5539821,4.600424562
72.66095073,7.686007221
74.48920995,5.987958446
79.5539821,6.044045817
79.5539821,5.709393519
75.68746092,4.735806238
65.8118571,1.844242684
44.1290734,4.06567256
24.20343434,6.2684037
15.85026622,6.831798855
10.98767318,2.744283232
11.59297522,6.712570811
10.29157584,13.33368738
7.292448359,8.11729072
6.496908538,14.96801988
5.906018454,4.594874935
4.450411173,16.75727991
2.545150949,7.582992055
3.026510189,1.942183044
18.56403702,8.092928102
21.41904496,5.166540301
21.12648231,6.112177519
18.30173947,5.023095435
31.81766231,2.604226133
36.9293201,2.385711842
44.93090207,3.59022951
65.19378083,6.337217574
78.71808881,2.438430439
73.93949687,10.90025441
68.26745742,4.008827925
32.87006244,8.663873855
6.044373205,8.179794374
6.690028712,12.58101785
7.223270983,9.208822201
5.306481197,8.076337905
3.715401555,5.735744812
1.057837371,7.668116943
0.348769269,4.192445639
32.50255763,3.856329788
22.26646782,7.788694124
4.08722995,2.963211129
0.363181223,9.709587081
2.179087336,2.109919431
17.05078192,9.527791011
25.22235943,4.318167627
27.19044267,4.064301607
12.14783542,13.28466125
12.22854236,10.78340746
20.34967803,4.982681537
19.66366905,1.385447177
12.61190031,2.519458639
13.00534664,8.695072577
8.341638558,0.73573537
6.165433613,2.753248967
21.24754272,4.835366731
43.36065425,5.365431609
35.40918657,6.744350206
29.362062,4.64122928
20.82383129,11.3714454
9.232297271,8.390353987
10.56396175,12.89952375
9.323092576,4.450356931
6.906208011,7.694472232
39.0174156,9.172806191
66.83084771,3.041419059
5.473659855,1.835460301
4.424469657,5.821206867
6.257670114,4.71717982
9.696362166,3.298747156
22.98274189,9.978636046
9.504683187,4.657721141
11.01793828,5.505875285
11.49209154,5.903057675
9.948571348,4.842491013
5.496718981,2.720473444
6.202904691,4.776040844
2.85644914,5.756721522
0,3.270065138
0,6.193648907
0,2.869162141
0,7.257926267
0,6.946852475
0,3.69519208
3.542458116,11.34011372
55.17092242,2.166013388
71.04887081,4.540758684
24.65741086,4.334862369
12.9246397,7.280779772
3.654871352,5.099437653
2.597033981,4.263069883
3.026510189,14.12937656
3.257101441,3.302983706
1.593962033,2.424745801
3.917168901,3.646396042
14.82125275,7.909897518
16.1024754,10.86850773
5.900253672,4.711670517
6.02131408,5.419222612
7.523039612,9.187258518
7.205976639,7.071423586
14.0646252,2.899935403
7.194447077,3.871817153
4.6579433,4.506116104
4.675237644,10.42087421
3.839344354,4.820374599
8.601053717,3.701434117
17.75696764,0.777972881
27.94215705,5.412001364
24.38502495,5.9378011
29.71286204,8.812109674
14.10497867,3.606666111
4.52823572,5.581720255
3.744225462,6.640564122
1.164485825,4.151325327
0,4.507198855
0,6.498483105
0.354534051,7.559564204
1.988849552,2.638014746
0,4.876663479
0,13.87560912
0,4.710363567
0,3.576311991
0,7.40018812
0,5.115295894
5.061477992,2.733946299
66.89766677,7.980516724
28.77739525,8.263993147
23.78981128,9.211144245
79.5539821,1.077955537
36.47829147,6.242911406
19.10880885,5.843225902
18.91712987,3.545968207
16.64724723,5.933808063
7.352978563,11.8698155
6.318200317,12.33042975
1.628550721,9.538779739
0,3.031351772
0,4.602216337
4.681002425,9.564772364
7.704630223,9.682496697
4.591648315,3.090525592
2.331854041,1.434516425
0.962718479,7.38743932
5.612014607,10.76617118
8.35316812,3.167722934
13.13649541,10.05150696
7.756513255,7.272400275
18.54386028,9.297973289
43.29383519,3.092318994
25.67633596,2.021512052
55.72217963,9.117543117
74.15567617,7.044586405
64.60911409,8.053176735
32.00141471,5.382488409
38.06524405,9.041076634
34.74099601,4.766042832
39.93617762,3.557775496
16.5968054,9.604576984
6.713087837,3.398888502
5.66966242,3.081336814
21.38877986,5.264908961
42.62564463,11.14517236
53.56726507,6.364422327
34.92474842,3.163726107
35.77669138,7.200251047
25.02059209,8.455537332
42.89292086,9.892933319
48.25515011,8.592216338
57.71004655,9.39517228
72.20388593,5.777392026
71.71593837,12.84147665
75.93452298,7.522497458
74.37803202,6.772390161
79.275351,4.176882815
51.67962674,8.297711295
5.534190059,4.383156449
4.386998578,11.82464159
5.165244055,2.357526633
3.464633568,6.661180247
5.502483762,3.136189765
6.185610347,3.861034955
6.303788364,4.355754014
1.71214005,8.669618761
2.156028211,1.905862606
0,5.393866246
0,7.527993674
5.499601371,5.856526211
5.467895074,6.980799025
15.74938254,9.328385209
22.79106292,3.791625925
23.39636495,0.373039905
24.97015025,3.152635839
31.73413849,8.640423393
24.47582025,4.222728845
29.69615728,5.449083425
32.4691481,3.035277184
40.3203872,2.768490502
38.23229169,14.21026659
78.23769037,8.212384781
79.5539821,6.620735247
79.5539821,6.92502935
78.18004255,5.461181757
69.78759094,6.779341433
52.21417919,11.37543215
22.72044434,5.462079464
11.67368216,5.774705657
5.678309592,2.053095851
4.995183006,9.651441311
4.926005631,7.895655284
6.85720737,8.968905888
6.006902127,9.231546352
32.43573858,13.42989924
17.08104703,13.10363423
35.47600563,6.759560744
51.09496,7.03000325
38.80025367,7.766662551
22.22611435,9.799140367
5.903136063,4.295262581
4.753062191,1.625731233
14.80107602,9.559160708
25.84783821,8.76106989
41.32267304,2.493414371
71.74682112,7.234907183
76.99826239,10.70056993
68.25075265,1.414729641
57.07526552,3.889138407
65.12696178,9.200199805
60.44962785,7.434328764
54.93705572,9.289700096
8.445404621,7.376088435
0,1.159526916
0,5.353526856
0,2.160752231
3.133158643,7.938230318
0.106648454,3.183348363
1.190427341,4.131529607
6.456555069,7.805291106
6.502673319,8.470574044
1.885083489,4.280817979
2.827625233,7.106044488
2.859331531,2.652546908
4.810710005,5.99352204
3.77881415,5.053080872
4.110289075,8.902515434
7.419273548,11.36790181
8.485758091,1.197371455
48.27185487,1.333754404
76.76767113,9.863095997
57.60981797,3.346871309
58.69562763,12.07275082
73.20448726,9.108544167
71.55534803,8.509741105
61.01758983,10.7555507
36.07737713,9.326478971
43.57781618,6.157583399
53.24987456,6.801750765
38.19888217,2.69490741
22.83141638,8.920505582
7.064739497,14.96296316
7.335684219,8.211560205
8.35028573,7.999610853
16.28406601,3.742607426
23.71919271,5.965120402
18.80615783,5.417968509
6.41908399,1.886888726
6.499790929,4.963806219
6.920619965,5.477114619
6.661204806,8.729016933
5.761898921,6.831787377
8.35028573,7.873255899
27.94215705,2.636494397
56.35696066,6.693604527
69.2029242,5.606132659
72.14212041,12.12319247
73.42684311,4.815734933
73.6059631,9.847509332
74.93392165,4.807547784
79.03515178,8.066630069
64.39195216,5.310714422
37.89819641,4.666628468
12.04695175,5.974154758
43.62793047,5.905759017
7.148328826,3.524337987
7.286683578,4.200367922
6.984032559,7.080788148
6.012666908,2.123932073
6.24325816,11.55589278
5.09894907,4.411915798
1.761140691,4.314103456
1.069366933,6.390639004
0.432358598,7.088198931
4.787650879,11.00632771
13.57029521,5.320455496
7.82569063,12.63231597
7.148328826,8.155459469
9.736715635,12.42790502
7.626805675,11.22367751
8.402168762,6.291130777
6.707323056,2.795336982
5.851253031,13.08784234
3.205218409,5.519774827
8.838850946,5.276905089
71.73446802,10.59258328
65.09355225,5.468221309
71.27122667,11.61022157
42.174616,10.34008648
15.65858724,12.95417923
6.888913667,11.89096199
3.744225462,3.640285555
4.381233797,9.920402077
8.240754885,1.696074329
8.347403339,10.78652909
8.050517102,14.4807565
7.644100019,2.089514662
10.23104563,4.818158598
7.638335238,8.387177459
6.009784517,8.049007256
1.565138126,3.794866093
3.303219692,4.691066781
25.35350821,7.561653904
33.33779583,0.093884546
43.81168288,4.72043877
49.1906169,5.126828245
47.72059766,11.26895482
40.0865205,4.305046624
42.92633039,3.677895013
39.71901569,4.547224782
25.71668943,4.516556705
26.2513729,4.071891794
21.76204945,6.643364474
12.97508154,6.035351608
6.860089761,2.756817719
8.17734229,10.73644422
8.410815934,8.357903661
7.015738856,9.92961665
7.355860954,8.047438271
7.713277395,5.175414271
4.770356535,5.811565128
5.528425278,1.521782523
5.332422713,3.917478366
3.536693335,9.474245196
2.968862375,7.484788808
0,7.588486592
0,7.256473691
0,4.525582532
0,9.359732669
0,8.762707184
0,2.318137223
0,3.799259863
1.867789145,5.878300252
39.33480612,6.911332692
14.24621582,6.037988082
38.48286315,7.111514754
27.67488083,8.471657268
14.40762969,8.0835431
9.413887882,2.785942279
7.266506843,10.83439478
7.840102584,5.247732491
8.621230451,5.427379465
6.142374487,10.26995116
6.897560839,1.955539425
5.306481197,6.17273915
5.312245979,3.80482088
12.12765868,1.752339312
3.136041034,8.567708871
3.147570596,6.833705285
1.239427982,8.474055598
0,6.353307907
0,8.026236613
0.040353469,2.86769499
0,10.68514829
2.288618181,8.90566855
10.00910155,6.755787326
21.70151925,4.999311644
37.94831071,6.361435119
59.86496111,3.928884297
56.89151311,4.265003608
7.99863407,3.803673635
0,6.610980392
0,12.41270125
2.916979344,8.21432988
3.409868146,8.322484531
0,5.568984305
0,6.697593884
0,5.878645073
0,5.273573006
0,3.887772397
0,4.52890556
0.760951133,2.787251943
5.470777465,3.283623944
1.89084827,2.077800956
0,9.924414225
1.057837371,10.19597068
1.804376551,11.46425224
8.17734229,2.591897211
52.44804588,6.590318747
4.286114905,10.80338823
12.87419786,9.952626188
1.510372704,9.739541633
6.136609706,7.371239171
10.7657291,2.016021065
5.744604577,7.012980059
0,6.272363069
0,5.25789
0,12.03761203
0,5.507740567
0.593772475,4.039029936
0,4.982300538
0,7.531826377
0,3.619902227
0,4.314279021
0,9.48788287
0,5.886691647
2.386619463,5.887352618
0.368946004,5.402633995
0,9.339210802
0,2.831627773
0,4.223965804
5.133537758,8.976810198
3.966169542,2.045488532
2.02343824,7.853087289
7.854514537,8.436372368
3.058216486,11.27138396
0,5.460106765
0,3.036754219
0,4.137778664
0,5.12668368
0.74653918,2.508904486
1.017483901,5.303153803
0.737892008,5.074347457
0,3.380590601
0,5.207798319
0,5.116364369
0,4.255241483
0.21906169,8.891057939
0,4.831125221
0,11.26735951
0.769598305,7.855575189
0,4.416854846
0,9.799285516
0,5.733587394
0,6.632090181
0,0.651259794
0,6.671575225
0.343004488,9.174212706
4.905828896,5.248662927
0,5.825401094
2.677740919,4.399454592
0,4.232970738
0,5.374548988
0.04323586,3.783712841
6.055902768,3.84592317
6.306670755,2.502257169
5.441953558,17.2787528
9.302915842,6.223925326
29.29524294,14.63892535
18.06970702,6.068342277
24.56661556,1.539464125
5.2747749,4.945386192
5.557249184,5.561493312
5.793605218,12.53983528
6.24325816,1.65035129
6.188492738,3.816891023
2.41544337,9.042529393
4.061288434,1.396193639
1.190427341,6.768804841
1.735199175,11.97776847
4.793415661,4.102133481
5.384305745,5.522410003
6.488261366,3.76213094
20.74312435,12.50466391
35.19202464,13.37125269
33.58836729,0.620111951
45.9833022,10.1728643
27.02339503,9.919717181
8.168695119,10.53906446
3.651988961,3.482065167
1.663139408,5.901461679
1.93408413,6.696841328
2.934273688,5.917577667
4.283232515,6.745339093
0,4.077894417
0,4.137110788
0,5.014918202
0,3.753793396
0,7.302747279
0,9.299899557
0,10.28696882
0,3.644143931
0,3.640155308
0.608184428,6.574476714
0,12.67368984
5.649485685,8.61570157
8.500170044,7.91062685
0,0.981208441
0,8.430173541
0,4.680266145
34.94145318,7.135285379
26.60446575,3.779057156
6.254787723,6.985717214
5.283422072,10.93372659
7.056092325,10.36239988
5.718663061,4.767320986
3.801873275,12.51084834
3.378161849,13.92872572
5.433306386,5.821717233
22.78097455,13.89879072
17.60564213,9.119177976
7.465391799,11.00003493
6.168316003,7.48206602
6.349906615,6.739053237
7.064739497,6.249038354
4.101641903,13.12994173
5.456365511,12.27326368
3.11874669,8.706852513
0,1.790490022
0,6.627960261
0,2.53205027
0,2.81023171
0,9.397971475
2.911214562,4.260824355
4.237114264,6.358789227
9.504683187,4.716166465
37.38034873,0.633656027
18.35218131,4.90055838
26.38252167,10.63608503
33.9558721,4.546873794
49.29084548,3.820878454
45.13135924,6.759161304
38.8336632,6.707137062
53.40021743,8.449568698
56.77457976,3.838186771
41.60665403,1.265050629
39.36821565,10.5943244
29.87990968,7.34249229
11.13899869,1.182800303
9.070883394,7.857714934
14.91204806,13.55268395
6.834148245,9.548643208
74.56950512,9.606655825
15.49717336,8.282246363
0,6.73783751
0,12.86921698
0,12.70698597
0,3.96580284
0,5.026909592
1.764023081,1.404368737
3.467515959,10.20773708
2.602798762,8.09324027
2.421208151,2.064762841
2.15314582,8.432219524
8.269578791,2.254313361
20.10755721,13.92521695
14.35718786,3.06766338
21.95372843,6.224685546
24.30431801,5.126170356
24.58679229,3.321037016
7.762278036,4.823720441
34.65747219,8.378808429
12.06712848,7.742231
12.67243052,4.109582242
4.04399409,14.40001472
25.98907535,3.946220007
8.523229169,3.709287264
24.84908984,3.733365573
31.60050037,6.80827042
12.58163521,4.709429018
6.753441307,5.314925843
8.758144008,9.310034135
7.793984333,12.55459848
6.436378334,6.682778567
7.56051069,9.919225708
7.191564686,10.81612816
6.646792852,4.781688446
6.675616759,9.71204894
11.2903242,6.174428893
13.14658378,4.376161354
34.62406266,7.739213482
30.24741449,4.9145547
28.81080478,15.45858943
21.83266802,6.309229702
27.89204276,3.624957556
9.928394614,9.235434004
3.744225462,10.89000307
4.643531346,2.085763996
10.01918992,5.06648805
5.833958687,8.645488613
3.023627798,4.524454911
5.292069244,11.6512075
0,5.897959604
0,8.079184816
0,9.248994167
0,4.961754583
25.18200596,5.749971837
6.914855183,11.45562704
5.352599448,5.304353297
6.318200317,5.648850405
8.082223399,8.616701909
8.505934825,4.700028125
26.72552616,6.464819317
15.84017785,2.826678474
19.91587824,12.4783826
17.83767457,3.061835747
7.551863518,4.651484056
23.88060658,2.826725446
29.07808101,9.076539666
40.38720625,9.069168494
11.97633317,11.64872959
4.732885457,2.351715735
4.842416302,9.236250615
1.487313578,1.984536797
0,15.48637576
0,4.10449978
12.77331419,6.639032868
14.17559725,10.82129806
5.49383659,4.851257497
5.31801076,1.60379979
4.271702952,4.202655033
4.87988738,4.050350014
10.31175257,4.998105029
20.93480333,5.40574425
13.80232766,7.949129001
6.600674602,1.874433522
11.66359379,3.299241572
5.998254955,2.680659354
3.412750536,6.512719504
2.971744766,13.31388608
1.911025005,3.864605282
3.706754383,9.822057388
3.049569314,7.834244117
30.21400496,3.275388195
79.20809522,7.021528244
79.5539821,0.644936123
79.5539821,6.522641541
79.5539821,2.189267897
79.5539821,10.14395646
79.5539821,6.837783459
76.16236909,5.385992425
68.66837175,8.197819531
48.42219775,9.84444323
34.57394837,2.847545108
32.06823377,9.073304519
36.22772001,6.792092202
27.20714744,2.725288286
16.95998662,5.853331676
10.43281298,6.354390366
8.08798818,9.448536347
8.214813369,1.157394295
24.45564352,6.287326737
18.09997212,7.663322403
7.894868006,10.70272076
8.160047947,4.957300306
13.77206255,7.770865239
10.98767318,9.221266828
46.56796894,2.663014677
69.45349566,3.479992935
72.68565694,2.028811993
73.81596584,4.934888713
79.33299882,5.553154608
68.7853051,5.82292489
9.333180943,3.642805747
3.006333454,7.256685401
26.06978229,3.72772577
32.75312909,12.09761745
25.25262454,6.032765228
19.02810191,5.903324681
20.58171048,6.559591526
20.28914783,3.460014141
24.7078527,4.171740834
26.11013576,10.65566662
29.47899534,11.01397339
38.5997965,13.94965812
41.42290162,8.672397519
44.36294009,11.78160865
62.35397095,7.063812607
61.5855518,14.98196021
63.5400092,8.982689597
62.35397095,7.385096371
35.14191035,10.65272038
22.5489421,3.62677249
28.96114766,3.306894579
45.94989267,3.835083255
51.06155047,9.044267916
74.99568716,8.766402631
76.97904645,12.92338323
56.29014161,16.73787084
17.66617233,5.542180861
20.34967803,4.412073116
12.54128174,9.859732987
12.94481644,12.74166389
11.54253338,6.468608713
14.14533214,7.71389562
6.583380258,4.740453299
3.052451704,5.469077643
0.544771834,10.42417576
0,4.690223593
0,5.290131494
11.62324032,9.300571546
6.854324979,2.462680248
6.047255596,10.00318393
5.58030831,1.541943481
2.262676665,3.789681573
7.105092967,6.301819584
29.34535723,11.82014965
28.02568087,3.399890958
43.81168288,5.698961287
21.19710088,11.59672911
19.94614334,5.413434583
16.72795417,6.663042533
26.71543779,7.325741683
22.82132802,12.5081274
23.55777883,2.785297881
21.61072394,6.983579366
12.56145848,8.171876881
11.12891032,5.444600748
20.34967803,6.379607741
18.30173947,13.51368161
8.517464388,7.001553123
8.416580715,5.115897841
14.61948541,5.122129182
20.01676191,5.137504417
22.49850026,8.086987061
11.60306358,5.909478761
13.78215092,7.869124711
8.43963984,4.621034067
18.42279988,1.157489654
6.764970869,7.949455669
4.652178518,9.378111683
8.376227246,5.945132351
22.36735149,9.06216725
29.93002397,5.309730553
25.61580576,3.644918645
46.8686547,8.394181186
45.51556881,7.058908589
27.20714744,4.105113874
14.84142949,7.293391564
19.94614334,5.985773895
23.08362557,4.381402027
21.86293312,2.473481151
25.47456862,3.749414347
21.9335517,6.997952191
30.78196694,2.57020345
29.64604298,3.088733728
24.14290413,5.516788398
15.85026622,5.598787147
7.938103866,2.238742072
7.361625735,7.357241087
5.560131575,8.609221981
7.580687425,5.947459698
33.23756725,9.621935715
79.5539821,5.142655962
79.5539821,6.903501196
79.5539821,2.020110872
79.5539821,7.652241905
79.5539821,6.939544554
79.20809522,4.404028762
44.89749254,7.822626709
18.06970702,5.460981054
38.53297745,8.997814014
79.5539821,5.792571175
76.82531895,4.183354285
71.01181151,0.728879363
68.05029548,7.665030032
65.87867616,6.911216338
59.88166587,10.94650276
69.18621944,10.88395582
72.0680018,11.55472286
51.0448457,5.309639218
53.08282691,10.04663091
45.5656831,2.586375928
27.55794748,4.571580542
41.10551111,5.677792015
75.83569815,6.920253702
72.80918797,8.014357387
71.17857839,6.183118157
65.96219998,8.457767355
49.608236,6.265822094
63.7237616,7.859077212
73.26625277,6.848217593
61.48532322,5.546347574
49.97574081,8.680824725
36.57852006,3.873216137
44.84737825,5.596319722
56.30684637,6.390457508
56.82469406,11.97674084
59.99859922,13.35671462
72.37065282,3.798918918
72.36447626,8.575765689
79.5539821,4.600491902
79.5539821,4.348235109
79.5539821,8.660729862
79.5539821,4.257323734
79.5539821,8.121816327
79.5539821,5.518721453
79.5539821,9.394857213
79.5539821,6.297875406
79.5539821,6.042544829
79.5539821,10.61301859
79.5539821,7.70826286
79.5539821,12.19193913
77.23846161,8.195457523
70.92533979,7.514908215
71.6232901,2.567223813
60.9841803,2.874819138
63.22261868,5.603178248
59.89837064,8.347039928
52.84896022,9.858537021
43.26042567,4.702699823
37.43046302,5.090221389
45.31511164,8.054534806
55.55513199,6.508161397
72.19770938,4.413423369
76.40256832,9.530366203
73.54419758,7.178270174
75.02039337,3.667275989
79.50594226,1.793211039
79.5539821,1.289596917
71.74682112,4.243790859
65.8619714,7.29214516
70.72305773,5.405258432
75.8295216,14.48791265
73.76655343,1.939712379
74.65597684,2.688439342
79.1216235,12.22935775
73.20448726,3.518789766
72.55594936,2.637290052
73.53184448,6.852653234
72.68565694,6.20484255
61.98646614,3.791106393
43.59452095,7.343657238
47.00229281,6.069540016
54.18534134,4.789739061
67.69949544,9.56481053
54.68648426,3.504492385
45.19817829,5.62953317
40.88834917,11.68805801
46.75172135,5.589975487
47.30297856,9.172426557
40.25356814,7.065377313
35.91032949,8.264000393
46.95217852,3.533539252
55.97275109,6.92950134
49.10709308,2.478466611
61.65237086,4.511090407
56.24002732,6.016701328
44.7304449,8.790890987
37.64762495,7.662644075
42.24143506,5.670629275
33.32109107,2.985937965
26.57420065,12.74785985
22.12523067,7.342654336
13.9132997,8.478471248
21.0054219,10.42853396
18.76580436,1.71987369
24.83900148,8.996420068
36.12749143,3.742367336
50.99473141,2.403049408
53.68419842,10.24000255
32.97029103,5.070933229
24.37493658,4.317324369
22.84150475,11.19551299
24.32449474,11.29488057
32.06823377,3.330008173
26.57420065,1.9436218
27.4076046,9.094791202
26.55402392,4.770713143
25.42412678,10.01184924
48.37208346,5.04681636
35.69316756,3.093296618
22.34717475,4.926436638
10.90696624,3.073077236
6.540144398,9.771354297
6.666969587,7.028602784
5.989607783,0.680332483
6.280729239,5.551414652
7.883338444,6.882008449
7.623923285,3.705858764
4.949064756,6.52571051
5.237303822,6.567890528
15.1138154,14.30721952
25.38377331,4.180548205
30.51469071,1.760031296
22.6094723,9.626421004
23.93104842,3.912563407
20.92471497,5.40367204
19.22986926,6.164685921
16.5968054,7.564561517
